subj,sess,trial,eeg_path,split,lens
sub-039,ses-varyingStories03,run-02_desc-preproc-audio-audiobook_9_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_2_eeg.npy,train,56512
sub-039,ses-varyingStories03,run-03_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-037,ses-varyingStories03,run-01_desc-preproc-audio-audiobook_9_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-audiobook_9_1_eeg.npy,train,41536
sub-037,ses-varyingStories03,run-03_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-037,ses-varyingStories03,run-06_desc-preproc-audio-podcast_12,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-podcast_12_eeg.npy,train,67520
sub-037,ses-varyingStories03,run-08_desc-preproc-audio-podcast_11,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_11_eeg.npy,train,57728
sub-037,ses-varyingStories03,run-04_desc-preproc-audio-podcast_9,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-podcast_9_eeg.npy,test,76416
sub-037,ses-varyingStories03,run-07_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-037,ses-varyingStories03,run-02_desc-preproc-audio-audiobook_9_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_2_eeg.npy,val,56512
sub-040,ses-varyingStories03,run-02_desc-preproc-audio-audiobook_9_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_1_eeg.npy,test,41536
sub-040,ses-varyingStories03,run-04_desc-preproc-audio-podcast_11,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-podcast_11_eeg.npy,train,57728
sub-040,ses-varyingStories03,run-05_desc-preproc-audio-podcast_9,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-05_desc-preproc-audio-podcast_9_eeg.npy,train,76416
sub-040,ses-varyingStories03,run-08_desc-preproc-audio-podcast_12,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_12_eeg.npy,train,67520
sub-040,ses-varyingStories03,run-03_desc-preproc-audio-audiobook_9_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_9_2_eeg.npy,val,56512
sub-040,ses-varyingStories03,run-06_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-040,ses-varyingStories03,run-07_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-008,ses-shortstories01,run-06_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_1_eeg.npy,test,58176
sub-008,ses-shortstories01,run-05_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_4_eeg.npy,train,52224
sub-008,ses-shortstories01,run-08_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_3_eeg.npy,train,61120
sub-008,ses-shortstories01,run-10_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-008,ses-shortstories01,run-03_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-008,ses-shortstories01,run-07_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_5_2_eeg.npy,val,58368
sub-008,ses-shortstories01,run-04_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-008,ses-shortstories01,run-02_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53440
sub-008,ses-shortstories01,run-09_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-008,ses-shortstories01,run-01_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-058,ses-varyingStories07,run-03_desc-preproc-audio-audiobook_13_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-058/ses-varyingStories07/sub-058_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-audiobook_13_1_eeg.npy,train,64256
sub-058,ses-varyingStories07,run-04_desc-preproc-audio-audiobook_13_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-058/ses-varyingStories07/sub-058_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_13_2_eeg.npy,train,54656
sub-058,ses-varyingStories07,run-07_desc-preproc-audio-podcast_24,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-058/ses-varyingStories07/sub-058_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-podcast_24_eeg.npy,train,63680
sub-058,ses-varyingStories07,run-05_desc-preproc-audio-podcast_27,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-058/ses-varyingStories07/sub-058_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-podcast_27_eeg.npy,train,56064
sub-058,ses-varyingStories07,run-08_desc-preproc-audio-podcast_26,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-058/ses-varyingStories07/sub-058_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_26_eeg.npy,train,50688
sub-058,ses-varyingStories07,run-01_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-058/ses-varyingStories07/sub-058_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,test,60096
sub-058,ses-varyingStories07,run-09_desc-preproc-audio-podcast_25,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-058/ses-varyingStories07/sub-058_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_25_eeg.npy,val,62272
sub-011,ses-shortstories01,run-03_desc-preproc-audio-audiobook_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_4_eeg.npy,val,52224
sub-011,ses-shortstories01,run-07_desc-preproc-audio-audiobook_6_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_6_2_eeg.npy,train,53440
sub-011,ses-shortstories01,run-02_desc-preproc-audio-audiobook_2_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,train,50752
sub-011,ses-shortstories01,run-08_desc-preproc-audio-audiobook_5_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_1_eeg.npy,train,58176
sub-011,ses-shortstories01,run-06_desc-preproc-audio-audiobook_6_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_6_1_eeg.npy,train,53504
sub-011,ses-shortstories01,run-05_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-011,ses-shortstories01,run-10_desc-preproc-audio-audiobook_5_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_5_3_eeg.npy,test,61120
sub-011,ses-shortstories01,run-09_desc-preproc-audio-audiobook_5_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_5_2_eeg.npy,train,58368
sub-011,ses-shortstories01,run-01_desc-preproc-audio-audiobook_2_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_2_1_eeg.npy,train,50752
sub-011,ses-shortstories01,run-04_desc-preproc-audio-audiobook_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_3_eeg.npy,train,61760
sub-061,ses-varyingStories07,run-05_desc-preproc-audio-podcast_24,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-podcast_24_eeg.npy,val,63680
sub-061,ses-varyingStories07,run-08_desc-preproc-audio-podcast_27,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_27_eeg.npy,train,56064
sub-061,ses-varyingStories07,run-07_desc-preproc-audio-podcast_26,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-podcast_26_eeg.npy,train,50688
sub-061,ses-varyingStories07,run-04_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-061,ses-varyingStories07,run-09_desc-preproc-audio-podcast_25,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_25_eeg.npy,test,62272
sub-061,ses-varyingStories07,run-02_desc-preproc-audio-audiobook_13_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_13_2_eeg.npy,train,54656
sub-061,ses-varyingStories07,run-01_desc-preproc-audio-audiobook_13_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-061/ses-varyingStories07/sub-061_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-audiobook_13_1_eeg.npy,train,64256
sub-029,ses-varyingStories01,run-10_desc-preproc-audio-audiobook_7_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_3_eeg.npy,train,15232
sub-029,ses-varyingStories01,run-01_desc-preproc-audio-podcast_3,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_3_eeg.npy,train,46720
sub-029,ses-varyingStories01,run-05_desc-preproc-audio-podcast_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-podcast_2_eeg.npy,train,72768
sub-029,ses-varyingStories01,run-04_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-029,ses-varyingStories01,run-06_desc-preproc-audio-podcast_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-podcast_1_eeg.npy,train,61184
sub-029,ses-varyingStories01,run-11_desc-preproc-audio-audiobook_7_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_4_eeg.npy,val,21056
sub-029,ses-varyingStories01,run-09_desc-preproc-audio-audiobook_7_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_2_eeg.npy,train,15616
sub-029,ses-varyingStories01,run-07_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-029,ses-varyingStories01,run-08_desc-preproc-audio-audiobook_7_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_1_eeg.npy,train,15872
sub-029,ses-varyingStories01,run-02_desc-preproc-audio-podcast_4,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-02_desc-preproc-audio-podcast_4_eeg.npy,train,63360
sub-029,ses-varyingStories01,run-12_desc-preproc-audio-audiobook_7_5,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_5_eeg.npy,train,7808
sub-029,ses-varyingStories01,run-13_desc-preproc-audio-audiobook_7_6,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-audiobook_7_6_eeg.npy,test,7936
sub-079,ses-varyingStories10,run-02_desc-preproc-audio-audiobook_14_2,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_2_eeg.npy,train,73664
sub-079,ses-varyingStories10,run-07_desc-preproc-audio-podcast_37,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-07_desc-preproc-audio-podcast_37_eeg.npy,val,54848
sub-079,ses-varyingStories10,run-01_desc-preproc-audio-audiobook_14_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-01_desc-preproc-audio-audiobook_14_1_eeg.npy,train,67520
sub-079,ses-varyingStories10,run-03_desc-preproc-audio-podcast_36,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-03_desc-preproc-audio-podcast_36_eeg.npy,test,59264
sub-079,ses-varyingStories10,run-05_desc-preproc-audio-audiobook_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,train,60096
sub-079,ses-varyingStories10,run-08_desc-preproc-audio-podcast_35,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-079/ses-varyingStories10/sub-079_ses-varyingStories10_task-listeningActive_run-08_desc-preproc-audio-podcast_35_eeg.npy,train,60096
sub-032,ses-varyingStories02,run-02_desc-preproc-audio-podcast_8,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-podcast_8_eeg.npy,test,65024
sub-032,ses-varyingStories02,run-01_desc-preproc-audio-podcast_10,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,train,53632
sub-032,ses-varyingStories02,run-03_desc-preproc-audio-audiobook_8_1,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,train,48000
sub-032,ses-varyingStories02,run-08_desc-preproc-audio-podcast_6,/fs/scratch/PAS2301/kumar1109/SparrKULee/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-08_desc-preproc-audio-podcast_6_eeg.npy,train,54208
